ASN,name,domains
AS19275,"AS19275 Interval International, Inc. ",320
AS29632,AS29632 Netassist Limited,320
AS11442,AS11442 North Carolina State University,320
AS6505,AS6505 EQUANT BRASIL LTDA,320
AS14988,AS14988 Botswana Telecommunications Corporation,320
AS44407,AS44407 Linkt SAS,320
AS31474,AS31474 MTV Networks Europe,320
AS41489,AS41489 Watchfront Limited,320
AS205747,AS205747 VNV SA,319
AS26448,"AS26448 Christian Book Distributors, LLC ",319
AS56028,AS56028 BTG Networks,319
AS16904,AS16904 Arvig Enterprises Inc.,319
AS205617,AS205617 P. van den Belt is trading as QSIT V.O.F.,319
AS11398,"AS11398 CenturyLink Communications, LLC ",318
AS262731,AS262731 CTINET SOLUCOES EM CONECTIVIDADE E INFORMATICA LTD,318
AS30149,AS30149 Folio Financial,318
AS262967,AS262967 Optidata Ltda,318
AS19202,AS19202 Backbone Data Vault Inc,318
AS208527,AS208527 Wieland-Werke AG,318
AS19421,"AS19421 Lands' End, Inc. ",318
AS25755,AS25755 National Public Radio,318
AS8689,AS8689 Timico Limited,318
AS58536,AS58536 CONAC (China Organizational Name Administration Center),318
AS13775,AS13775 Mathbox Inc.,318
AS206245,AS206245 Subset Solutions UK Limited,318
AS56329,AS56329 Gigaclear Limited,318
AS37492,AS37492 Orange Tunisie,318
AS34950,AS34950 EVRY Sweden AB,318
AS41157,AS41157 Oxymium SARL,318
AS263826,AS263826 LINETS CHILE SPA,318
AS37356,AS37356 OTEL TELECOMS,318
AS23314,AS23314 Summit Broadband,317
AS23140,AS23140 Universidad de Chile,317
AS201102,AS201102 Mioindirizzo S.r.l.,317
AS17890,AS17890 Matilda Internet,317
AS36996,AS36996 Telecom Namibia,317
AS3999,AS3999 The Pennsylvania State University,317
AS11379,"AS11379 Wyndham Hotel Group, LLC ",317
AS58613,AS58613 Bonntech Business Solutions,317
AS202660,AS202660 Uzbektelekom Joint Stock Company,317
AS17878,AS17878 DREAMMARK1,316
AS36877,AS36877 IWAY Africa Ltd,316
AS32022,AS32022 Children's Hospital Colorado,316
AS2939,AS2939 State of South Carolina,316
AS22742,AS22742 Connecticut Education Network,316
AS36953,AS36953 Snowball Effect CC,316
AS557,AS557 University of Maine System,316
AS395402,AS395402 National Association of Realtors,316
AS56413,AS56413 UAB Proservis,316
AS53169,AS53169 Tche Turbo Provedor de Internet LTDA,316
AS29513,AS29513 Foliateam Operateur SAS,316
AS199589,AS199589 Arconet Servicios Telematicos S.L.,315
AS201755,AS201755 Squiz UK Limited,315
AS14750,AS14750 Sierra Tel Internet,315
AS26803,AS26803 Fiber Internet Center,315
AS202095,AS202095 RCS MediaGroup S.p.a.,315
AS38968,AS38968 Abu-Ghazaleh Intellectual Property,315
AS22384,AS22384 Performive LLC,315
AS27026,AS27026 networkMaryland,314
AS6856,AS6856 IC-VORONEZH,314
AS47747,AS47747 Limited Liability Company TeleTower,314
AS43898,AS43898 Oracle Svenska AB,314
AS206825,AS206825 Alexander Siebnich,314
AS397384,"AS397384 LaunchVPS, LLC ",314
AS19151,AS19151 WV FIBER,314
AS11233,AS11233 Gorge Networks Inc.,314
AS53486,AS53486 Niagara Regional Broadband Networks Limited,314
AS13693,AS13693 NTS Communications,314
AS36081,AS36081 State of Colorado General Government Computer,314
AS28271,AS28271 DataCorpore Serviços e Representações,314
AS47134,AS47134 Eczacibasi Bilisim San.ve Tic. A.S.,314
AS8025,AS8025 BrightNet Oklahoma,313
AS49270,AS49270 SYNAPTIC SYSTEMS SRL,313
AS36914,AS36914 Kenya Education Network,313
AS9461,AS9461 Net2000 Pty Ltd,313
AS44545,AS44545 CREALOGIX BaaS GmbH & Co. KG,313
AS29479,AS29479 Transdata AS,313
AS43798,"AS43798 OOO ""NOVATEL"" ",313
AS5529,AS5529 Diag Dienstleistungen AG,313
AS54913,"AS54913 Kamatera, Inc. ",313
AS8901,AS8901 GKU Mosgortelecom,313
AS197920,AS197920 SKODA ICT s.r.o.,313
AS5087,AS5087 Lanka Communication Services,313
AS11810,"AS11810 AWeber Systems, Inc. ",312
AS55,AS55 University of Pennsylvania,312
AS50629,AS50629 LWLcom GmbH,312
AS28649,AS28649 Desktop Sigmanet Comunicação Multimídia Ltda,312
AS27632,AS27632 Tractor Supply Company,312
AS201719,AS201719 Teleklik d.o.o.,312
AS209944,AS209944 INFOCLOUD GROUP SRL,312
AS53407,AS53407 UTOPIA,312
AS30992,AS30992 MTN Network Solutions (Cameroon),312
AS34606,AS34606 B.B.Bell SPA,311
AS134733,AS134733 CENTRALWEST NETWORKS PTY LTD,311
AS17473,AS17473 emPOWER Data Services,311
AS201455,AS201455 any.cloud a/s,311
AS16379,AS16379 UniCredit Business Integrated Solutions S.C.p.A.,311
AS20314,AS20314 Conagra Brands Inc.,311
AS15934,AS15934 PJSC Rostelecom,311
AS204949,AS204949 Ceskomoravske informacni systemy s.r.o.,311
AS200448,AS200448 P.C. Service Srl,311
AS56132,"AS56132 Monash University, ",311
AS10993,AS10993 Aerioconnect,311
AS206712,AS206712 FELDSAM s.r.o.,310
AS43065,AS43065 Interlan Networks AB,310
AS132923,AS132923 Vihaan Telecommunication Pvt. Ltd.,310
AS48618,AS48618 Oulun DataCenter Oy,310
AS269359,AS269359 CANAA TELECOMUNICAÇÕES LTDA - ME,310
AS42707,AS42707 e-Quest IT Projecten B.V.,310
AS51675,AS51675 WEBDEV Sp. z o.o.,310
AS57007,AS57007 NITEX ISP s.r.o.,310
AS32453,AS32453 ICA Canada On-Line Inc.,309
AS31517,AS31517 SkodaAuto Deutschland GmbH,309
AS44185,"AS44185 BONET Systems, s.r.o. ",309
AS24436,AS24436 University of Queensland,309
AS199909,AS199909 ELITETELE.COM PLC,309
AS9835,AS9835 Government Information Technology Services,309
AS3280,AS3280 LayerBridge SRL,309
AS25509,AS25509 Hringidan ehf / Vortex Inc,309
AS15097,"AS15097 FFF Enterprises, Inc ",309
AS201400,"AS201400 Serveriai verslui, UAB ",309
AS7418,AS7418 TELEFÓNICA CHILE S.A.,309
AS36737,AS36737 PeopleFinders,309
AS3794,AS3794 Texas A&M University,309
AS13765,AS13765 Nedelco Inc.,309
AS37354,AS37354 SawaSawa.com,308
AS26788,AS26788 Rogers Communications Canada Inc.,308
AS23471,AS23471 HelpOX Inc,308
AS9216,AS9216 PUNET Taiwan,308
AS48832,AS48832 Linkdotnet-Jordan,308
AS23889,AS23889 Mauritius Telecom Ltd,308
AS28670,AS28670 CST SERVIÇOS DE INFORMÁTICA E CALL CENTER LTDA.,308
AS394437,AS394437 PS Lightwave,308
AS19400,AS19400 SPX Corporation,308
AS17716,AS17716 National Taiwan University,308
AS31822,AS31822 City University of New York,308
AS34650,AS34650 A.D.B. Analisi Dati Borsa S.p.A.,308
AS34261,AS34261 Buhler AG,308
AS202723,AS202723 VAD SRL,308
AS198965,AS198965 AddPro AB,308
AS22113,AS22113 Belair Technologies,308
AS15305,"AS15305 Syringa Networks, LLC ",307
AS48037,AS48037 SSC-ICT Haaglanden,307
AS40368,"AS40368 Coresecure, Inc. ",307
AS55899,"AS55899 LEON TECHNOLOGY, Inc. ",307
AS48152,AS48152 Digital Frankfurt GmbH,307
AS7718,AS7718 TransACT Capital Communications Pty Limited,307
AS51703,AS51703 Boydak Holding A.S.,307
AS39892,AS39892 xpoundit GbR,307
AS393312,AS393312 TELEFLEX INCORPORATED,306
AS62727,"AS62727 Plexicomm, LLC ",306
AS25899,AS25899 LS Networks,306
AS210324,AS210324 Mazda Motor Logistics Europe NV,306
AS200844,AS200844 STUDENT AGENCY k.s.,306
AS135044,AS135044 MIENTERPRISE PTY LTD,306
AS41044,AS41044 L'ile aux surfers s.a.r.l.,306
AS268375,AS268375 L&C PRODB CONSULTORIA E SERVIÇOS EM TECNOLOGIA DA,306
AS13156,"AS13156 NOWO COMMUNICATIONS, S.A. ",305
AS199098,AS199098 LLC TANHOST,305
AS43727,AS43727 KVANT-TELEKOM Closed Joint Stock Company,305
AS14828,"AS14828 Hiawatha Broadband Communications, Inc ",305
AS22753,"AS22753 Red Hat, Inc. ",305
AS44234,"AS44234 Gaya, s.r.o. ",305
AS202069,AS202069 Comuto SAS,305
AS25305,AS25305 Albedo S.r.l.,305
AS24771,"AS24771 Fiat Information Technology, Excellence and Methods S.p.A. ",305
AS18701,AS18701 ConocoPhillips Company,305
AS40196,AS40196 Willis North America Inc,305
AS27,AS27 University of Maryland,304
AS57026,AS57026 JSC ER-Telecom Holding,304
AS53140,AS53140 MPC INTERNET LTDA,304
AS26046,AS26046 Utah State University,304
AS33551,AS33551 Sisters of Mercy Health System,304
AS52186,AS52186 Advanced Travel Partners Nederland BV,304
AS197095,AS197095 IT-KONTOR GmbH,304
AS26994,"AS26994 DataBank Holdings, Ltd. ",304
AS58542,"AS58542 Tianjij,300000 ",304
AS217,AS217 University of Minnesota,304
AS49854,AS49854 Rehwork GmbH,304
AS201152,AS201152 Area Project Solutions SL,304
AS7465,AS7465 PROCERGS - Cia de Processamento de Dados do RGS,304
AS52019,AS52019 Oracle Svenska AB,304
AS29672,AS29672 S:t Erik Kommunikation AB,304
AS131600,AS131600 Chief Telecom Inc.,304
AS21437,AS21437 Aviti ltd.,303
AS30720,AS30720 VWE Bureau voor Voertuigdocumentatie en -informatie B.V.,303
AS47209,AS47209 Sage Spain S.L.,303
AS53739,"AS53739 International Science and Technology, Inc. ",303
AS39257,AS39257 Interactive Network Communications GmbH,303
AS24422,AS24422 Huatong information network,303
AS55561,AS55561 2talk Global IP Network,303
AS58958,AS58958 NEWSBOOKLIMITED-HK,303
AS34572,AS34572 HELIANTIS SAS,303
AS17559,AS17559 Spectrums Core Network,303
AS61316,AS61316 Yes Networks Unlimited Ltd,303
AS43708,AS43708 METRONET s.r.o.,303
AS33953,AS33953 Experian International Unlimited,303
AS42865,AS42865 Yes Networks Unlimited Ltd,302
AS51569,AS51569 Fibering Spa,302
AS135961,AS135961 Viet Nam Data Online Joint Stock Company,302
AS31371,AS31371 Wissenschaftsladen Dortmund e.V.,302
AS11512,AS11512 Parsec Data Management Inc.,302
AS33659,"AS33659 Comcast Cable Communications, LLC ",302
AS398407,AS398407 Intelium Corp.,302
AS9083,AS9083 carpeNet Information Technologies GmbH,302
AS63919,AS63919 Jeanneret Electrical Technologies P/L,302
AS43376,AS43376 DOTRO TELECOM SRL,302
AS393529,AS393529 Vanderbilt University Medical Center,302
AS17403,"AS17403 HyperSurf Internet Services, Inc. ",302
AS29302,AS29302 Hosting Services Inc,302
AS202428,AS202428 Advailo SIA,302
AS42903,AS42903 Progressive A/S,302
AS34145,AS34145 JSC ER-Telecom Holding,302
AS11976,AS11976 Fidelity Communication International Inc.,301
AS16988,AS16988 International Paper,301
AS198694,AS198694 dotXS Holding B.V.,301
AS57344,AS57344 Telehouse EAD,301
AS202635,AS202635 Server Farm LLC,301
AS28263,AS28263 Ensite Brasil Telecomunicações Ltda - ME,301
AS39271,AS39271 Chartres Metropole Innovations Numeriques SEM,301
AS23620,AS23620 DMM.com LLC,300
AS7925,AS7925 West Virginia Network for Educational Telecomputing,300
AS47,AS47 University of Southern California,300
AS15474,AS15474 Rannsokna- og haskolanet Islands hf.,300
AS327724,AS327724 National Information Technology Authority Uganda,300
AS206856,AS206856 Ecommerce Informatique Services SARL,300
AS26785,AS26785 Netwurx LLC,300
AS26405,"AS26405 HORIZON DATA SOLUTIONS, LLC ",300
AS34569,AS34569 Networx-Bulgaria Ltd.,300
AS61295,AS61295 NETOPS LTD.,300
AS12883,AS12883 PRIVATE JOINT-STOCK COMPANY FARLEP-INVEST,300
AS198568,AS198568 ATEA Sverige AB,300
AS35191,AS35191 ASTA-NET S.A.,300
AS139016,AS139016 EXONHOST,300
AS30147,AS30147 Rogers Communications Canada Inc.,300
AS202910,AS202910 Alpha Domein Development LTD,300
AS132359,AS132359 RapidCloud (M) Sdn Bhd,299
AS5009,AS5009 EATEL,299
AS18479,AS18479 Universo Online S.A.,299
AS136527,AS136527 CLOUDFOREST.ME,299
AS24992,AS24992 DIC - Online Wolf & Co. KG,299
AS201236,AS201236 NETCAST DOO BEOGRAD,299
AS1,"AS1 Level 3 Parent, LLC ",299
AS33522,"AS33522 cPanel, LLC. ",299
AS53175,AS53175 Unetvale Servicos e Equipamentos LTDA,299
AS44180,AS44180 ETN EmslandTel.Net GmbH & Co KG,299
AS56919,AS56919 Continentale Krankenversicherung a.G.,299
AS47159,AS47159 Celldomolki Kabeltelevizio Kft.,298
AS197890,AS197890 Andreas Fahl trading as Megaservers.de,298
AS10670,AS10670 COMPANHIA DE TECNOLOGIA DA INFORMAÇÃO ESTADO MG,298
AS203813,AS203813 Spar Business Services GmbH,298
AS63761,AS63761 Cong ty TNHH Dich vu truc tuyen Maxdata,298
AS209686,AS209686 ALLIED MANAGEMENT,298
AS61194,AS61194 Business Recovery Services Limited,298
AS44692,AS44692 Domtel Telecom Dariusz Dombek,298
AS132145,AS132145 DC Two Pty Ltd,297
AS56778,AS56778 Pure Telecom Ltd,297
AS7672,"AS7672 Hokuden Information System Service Co.,Ltd. ",297
AS16992,"AS16992 FIRST LINK TECHNOLOGY, INC. ",297
AS30325,AS30325 South Slope Cooperative Telephone Company,297
AS61183,AS61183 integration.net GmbH,297
AS393716,"AS393716 Intrada Technologies, Inc ",297
AS7441,"AS7441 PacInfo, Inc. ",297
AS206331,AS206331 E-Hosting Online LLC,297
AS34402,AS34402 INFOPLUS S.C.,296
AS48874,AS48874 HOSTMAZE INC SRL-D,296
AS21680,AS21680 Great-West Life Assurance Company,296
AS6568,AS6568 Entel S.A. - EntelNet,296
AS26210,AS26210 AXS Bolivia S. A.,296
AS62192,AS62192 Efficiency Network SAS,296
AS14155,"AS14155 Rural Telephone Service Co, Inc. ",296
AS12093,AS12093 University of Waterloo,295
AS820,AS820 Shared Services Canada,295
AS7829,"AS7829 Nextweb, Inc ",295
AS31272,AS31272 WildPark Co,295
AS50783,AS50783 JP/Politikens Hus A/S,295
AS204993,AS204993 ANTENA 3 DE TELEVISION S.A.,295
AS29892,"AS29892 BlueLock, LLC ",295
AS58011,AS58011 CHEOPS TECHNOLOGY FRANCE S.A.,295
AS197451,AS197451 Brno University of Technology,295
AS24861,AS24861 Pallas GmbH,295
AS18119,AS18119 ACSData,295
AS54655,AS54655 CI Investments Inc.,294
AS57537,AS57537 Net-D-Sign GmbH,294
AS44676,AS44676 Perviy TSOD LLC,294
AS35937,AS35937 MarquisNet,294
AS60648,AS60648 Nasstar Group Limited,294
AS9801,AS9801 Beijing Zhongguancun Information Technology Co. Ltd,294
AS34748,AS34748 OT - OPTIMA TELEKOM d.d.,294
AS140061,AS140061 Qinghai Telecom,294
AS51219,AS51219 Closed Joint Stock Company CROC incorporated,294
AS1706,AS1706 University of Arizona,293
AS2701,AS2701 Kansas State University,293
AS20931,AS20931 Elisa Oyj,293
AS44265,AS44265 Smoltelecom Ltd,293
AS51920,AS51920 VIVACOM Magyarorszag Kft,293
AS38943,AS38943 Knorr-Bremse AG,293
AS18239,AS18239 Beijing Capital Public Information Platform,293
AS8867,AS8867 E-Gov - Tehila Project - Prime Minister Office's,293
AS7939,AS7939 University of Central Florida,293
AS41668,AS41668 JSC ER-Telecom Holding,293
AS26480,AS26480 B2B2C Inc,293
AS203126,AS203126 KIREMA B.V.,293
AS37897,"AS37897 AXEL NETWORKS, INC. ",292
AS203020,AS203020 HostRoyale Technologies Pvt Ltd,292
AS59455,AS59455 Clearstream Technology ltd,292
AS15955,AS15955 SupraNet AG,292
AS60970,AS60970 Herman IT Oy,292
AS14313,AS14313 zColo,292
AS18809,AS18809 Cable Onda,292
AS203434,AS203434 Young Solutions AG,292
AS26068,"AS26068 OnShore, Inc. ",292
AS12178,AS12178 Internap Holding LLC,292
AS44355,AS44355 AutoScout24 GmbH,292
AS25409,AS25409 Alsys Net SRL,292
AS9908,AS9908 HK Cable TV Ltd,291
AS6062,AS6062 NETPLEX,291
AS12658,AS12658 Dexterity Networks Limited,291
AS43171,AS43171 Lukasz Rafal Hamerski trading as Maxnet,291
AS19652,AS19652 VACATION EXPRESS,291
AS3585,AS3585 TE Connectivity Corporation,291
AS51678,AS51678 IBERMATICA S.A.,291
AS4208,"AS4208 The Iserv Company, LLC ",291
AS17379,AS17379 Intelig Telecomunicações Ltda.,291
AS19653,AS19653 CTS Communications Corp,290
AS199578,AS199578 Technische Universitaet Kaiserslautern,290
AS25238,"AS25238 MONETA Money Bank, a.s. ",290
AS3512,AS3512 Emory University,290
AS48038,AS48038 Coop Genossenschaft,290
AS197156,AS197156 Petit Telecom B.V.,290
AS19988,"AS19988 Portal Systems, Inc. ",290
AS46513,"AS46513 Alarm.com, Inc. ",290
AS2897,AS2897 Georgia Technology Authority,290
AS23853,"AS23853 Shanghai Data Solution Co., Ltd. ",290
AS16462,AS16462 University of Victoria,290
AS23160,AS23160 Heilind Electronics,290
AS44735,AS44735 Nova hf,290
AS16793,"AS16793 ArcBest Technologies, Inc. ",289
AS35179,AS35179 Korbank S. A.,289
AS44567,AS44567 Technology Transfer Intercontinental S.R.L,289
AS57099,AS57099 Boundless Networks Limited,289
AS16983,"AS16983 Conduent Business Services, LLC ",289
AS16162,AS16162 London Web Ltd,289
AS13233,AS13233 21TORR GmbH,289
AS139007,AS139007 UNICOM InnerMongolia province network,289
AS58369,AS58369 PT. Fiber Networks Indonesia,289
AS40867,AS40867 Continuum Online Services Ltd.,289
AS45528,AS45528 Tikona Infinet Ltd.,289
AS29100,AS29100 Sagitta ApS,289
AS21638,AS21638 PRINCESS CRUISES,289
AS53070,AS53070 T-Systems do Brasil Ltda.,289
AS54198,AS54198 ViaNetTV Inc,289
AS50984,AS50984 Business Plus SRL,289
AS397023,AS397023 Canadian Shield Data Center Inc,289
AS21743,AS21743 Atlas Networks Corporation,289
AS44548,AS44548 CMC MARKETS PLC,289
AS5576,AS5576 Agjencia Kombetare Shoqerise se Informacionit,289
AS34928,AS34928 regio iT aachen GmbH,289
AS25301,AS25301 Srnet srl,289
AS57976,"AS57976 Blizzard Entertainment, Inc ",288
AS44091,AS44091 SISTEMI SPA,288
AS9038,AS9038 Batelco Jordan,288
AS2512,AS2512 TCP Inc.,288
AS327814,AS327814 Ecoband Ltd,288
AS11472,AS11472 Your Town Online,288
AS56994,AS56994 AMTEL-SVYAZ ZAO,288
AS47434,AS47434 Scientific Production Enterprise Fortuna,288
AS134785,AS134785 PRESTIGE NETWORK LIMITED,287
AS50628,AS50628 ALWAYS ON SAS,287
AS1421,"AS1421 WANSecurity, Inc. ",287
AS19518,AS19518 Rock Island Communications,287
AS29655,AS29655 Trenka Informatik AG,287
AS2018,AS2018 TENET (The UNINET Project),287
AS11174,AS11174 Athenahealth,287
AS208868,AS208868 Claas KGaA mbH,287
AS11477,"AS11477 GO Concepts, Inc ",287
AS209974,AS209974 ITGLOBALCOM BEL LLC,287
AS43880,AS43880 Laboratory of Information Technologies LLC,286
AS63242,AS63242 Metronet,286
AS35046,AS35046 OMEGA plus Chrudim s.r.o.,286
AS51570,AS51570 JSC ER-Telecom Holding,286
AS8431,AS8431 TEA Ltd.,286
AS34391,AS34391 PARITEL OPERATEUR SASU,286
AS47952,AS47952 ICT BULUT BILISIM A.S.,286
AS9814,"AS9814 Beijing FibrLINK Networks Co.,Ltd. ",286
AS13928,"AS13928 IT Right, Inc ",286
AS49864,AS49864 ECS Rockenschaub GmbH,286
AS26258,AS26258 BASF Corporation,285
AS53356,AS53356 Free Range Cloud Hosting Inc.,285
AS8535,AS8535 Agora TC Sp.z.o.o.,285
AS58323,AS58323 ComNet Computer im Netzwerk Vertriebs-GmbH,285
AS262253,AS262253 ECONOCABLE MEDIA SAC,284
AS60228,AS60228 Six Degrees Technology Group Limited,284
AS140224,"AS140224 White-Sand Cloud Computing(HK) Co., LIMITED ",284
AS397181,AS397181 Stack Harbor Inc.,284
AS30915,AS30915 Liebherr-IT Services GmbH,284
AS199456,AS199456 VALID TECHNOLOGY L.P.,284
AS29414,AS29414 Politechnika Bialostocka,284
AS33988,AS33988 teamix GmbH,284
AS50166,"AS50166 RTCloud, LLC ",283
AS41062,AS41062 ProstoHosting LTD,283
AS30221,"AS30221 T3 Communications, Inc. ",283
AS3058,AS3058 Federal State Institution Federal Scientific Research Institute for System Analysis of the Russian Academy of Sciences,283
AS17416,"AS17416 DWINS Digital Service Corp., ",283
AS19902,AS19902 Department of Administrative Services,283
AS59886,AS59886 Layer Sistem tic. ltd. sti.,283
AS1828,AS1828 Unitas Global LLC,283
AS21235,AS21235 ADVANCED Systemhaus GmbH,283
AS199511,AS199511 dnx network sarl,283
AS201698,AS201698 valantic IBS GmbH,283
AS29819,"AS29819 Natural Networks, Inc. ",282
AS201867,AS201867 Gunix Ltd,282
AS41202,AS41202 UNITEL LLC,282
AS59702,AS59702 Junet AB,282
AS21686,AS21686 SystemMetrics Corporation,282
AS27402,AS27402 Independence Blue Cross,282
AS50537,AS50537 QSS D.O.O. Sarajevo,282
AS34006,AS34006 SPIE Cloud Services SAS,282
AS201678,AS201678 Abu Dhabi Systems and Information Center,282
AS395257,"AS395257 Singularis IT, LLC ",282
AS48474,AS48474 Nordic Telecom Regional s.r.o.,282
AS49370,AS49370 Polski Koncern Naftowy Orlen S.A.,282
AS203015,AS203015 smcc.net GmbH,282
AS21453,AS21453 Flex Ltd.,282
AS45481,AS45481 Digital Sense Data Centre Hosting Brisbane,281
AS14638,AS14638 Liberty Cablevision of Puerto Rico,281
AS1124,AS1124 Universiteit van Amsterdam,281
AS206804,AS206804 EstNOC OY,281
AS137280,AS137280 Kingsoft cloud corporation limited,281
AS14733,AS14733 Barclays Capital Inc.,281
AS208501,AS208501 Tim Schoondergang trading as TIMMIT.NL,281
AS59346,AS59346 Australian IT Solutions Group,281
AS47114,AS47114 SychrovNET s.r.o,281
AS204736,AS204736 Nida Telekomunikasyon Hizmetleri A.S.,281
AS27309,"AS27309 The Computer Company, Inc. ",280
AS60254,AS60254 GLS IT Services GmbH,280
AS27740,AS27740 NEW ACCESS S.A.,280
AS33259,"AS33259 The Coryn Group II, LLC. ",280
AS198455,AS198455 Danmarks Tekniske Universitet,280
AS395723,AS395723 Ethode,280
AS6083,AS6083 Posix Systems (Pty) Ltd,280
AS33091,AS33091 University of Calgary,280
AS21928,"AS21928 T-Mobile USA, Inc. ",280
AS198631,AS198631 Region Hovedstaden,280
AS20902,AS20902 DegNet GmbH,280
AS51840,AS51840 CSL Data Centre Services Limited,280
AS328029,AS328029 Web Telecom Services (PTY) Ltd,280
AS48307,AS48307 Nestle Nespresso S.A.,280
AS328449,AS328449 Teracom Communications,280
AS25543,"AS25543 ONATEL (Office National des Telecommunications, PTT) ",280
AS10131,AS10131 Telecom Cook Islands,280
AS34694,AS34694 Stadtwerke Woergl GmbH,279
AS30115,"AS30115 WideVoice Communications, Inc. ",279
AS14793,"AS14793 NeoNova Network Services, LLC ",279
AS64235,AS64235 Big Brain LLC,279
AS26835,AS26835 M.A. POLCE CONSULTING INC.,278
AS11352,AS11352 Iomartcloud Inc.,278
AS49492,AS49492 adviqo GmbH,278
AS202128,AS202128 FJORDANE IT AS,278
AS60969,AS60969 GetOnline Limited,278
AS63442,AS63442 ServerFarm Realty,278
AS134621,AS134621 PT Jurnalindo Aksara Grafika,278
AS328366,AS328366 FIRSTNET TECHNOLOGY SERVICES (PTY) LTD,278
AS15776,AS15776 International Business Machines of Belgium Ltd,278
AS11340,AS11340 Red Universitaria Nacional,278
AS10225,AS10225 Nettlinx Limited,277
AS198612,AS198612 Wekudata AB,277
AS5631,AS5631 Luminet Data Limited,277
AS34531,AS34531 B.I.O.S. Technologie-Partner GmbH,277
AS30944,"AS30944 Bendra Lietuvos, JAV ir Rusijos imone uzdaroji akcine bendrove ""DKD"" ",277
AS38529,AS38529 Reliance Industries Limited WAN Backbone Interface with ISPs in India,277
AS48402,AS48402 VIOUSLY SASU,277
AS197603,AS197603 BearCom AB,277
AS31415,AS31415 SPETSVYSOTSTROY JSC,277
AS213268,AS213268 Bryan Barbolina trading as Cloudwebservices,276
AS12223,AS12223 MNJ Technology Services LLC,276
