Rank,ASN,Name,Country,Online,Offline,Average Reaction Time
2634,AS18002,AS18002 WORLDPHONE-IN AS Number for Interdom ... ,- IN,2,25,"8 days, 22 hours, 43 minutes"
2635,AS31415,AS31415 SVSCOMM-AS,- RU,0,35,"8 days, 23 hours, 3 minutes"
2636,AS205275,AS205275 ROMARG,- RO,0,40,"8 days, 23 hours, 48 minutes"
2637,AS20454,AS20454 SSASN2,- US,0,300,"8 days, 23 hours, 52 minutes"
2638,AS51659,AS51659 ASBAXET,- RU,0,2'636,"8 days, 23 hours, 54 minutes"
2639,AS42093,AS42093 INTERRACKS-AS,- NL,0,8,"9 days, 0 hours, 15 minutes"
2640,AS15545,AS15545 MT-DC-AS EU. Hungary,- HU,0,5,"9 days, 0 hours, 48 minutes"
2641,AS19693,AS19693 CENTRILOGIC-ASN,- US,0,11,"9 days, 1 hours, 28 minutes"
2642,AS31133,AS31133 MF-MGSM-AS PJSC MegaFon,- RU,0,2,"9 days, 1 hours, 55 minutes"
2643,AS45582,AS45582 VAINAVIINDUSTRIESLTD-IN VAINAVI INDU ... ,- IN,2,2,"9 days, 2 hours, 3 minutes"
2644,AS13335,AS13335 CLOUDFLARENET,- US,20,12'377,"9 days, 2 hours, 3 minutes"
2645,AS198414,AS198414 BIZNESHOST-AS,- PL,0,6,"9 days, 2 hours, 13 minutes"
2646,AS263767,"AS263767 CORPORACION GALA IT, C.A.",- VE,0,29,"9 days, 2 hours, 33 minutes"
2647,AS52361,AS52361 ARSAT - Empresa Argentina de Solucio ... ,- AR,0,1,"9 days, 2 hours, 52 minutes"
2648,AS50340,AS50340 SELECTEL-MSK,- RU,0,96,"9 days, 3 hours, 4 minutes"
2649,AS63879,AS63879 IDNIC-UINSGD-AS-ID UIN Sunan Gunung ... ,- ID,0,1,"9 days, 3 hours, 4 minutes"
2650,AS55701,AS55701 ASNET-AS-ID PT. Usaha Adisanggoro,- ID,1,10,"9 days, 3 hours, 5 minutes"
2651,AS35625,AS35625 EURAFIBRE-AS,- FR,1,11,"9 days, 3 hours, 45 minutes"
2652,AS6171,AS6171 WORLDGATE,- CA,0,2,"9 days, 3 hours, 51 minutes"
2653,AS197695,AS197695 AS-REG,- RU,0,494,"9 days, 4 hours, 7 minutes"
2654,AS16629,AS16629 CTC. CORP S.A. (TELEFONICA EMPRESAS) ... ,- CL,2,5,"9 days, 4 hours, 26 minutes"
2655,AS19624,AS19624 SERVERROOM,- US,0,59,"9 days, 4 hours, 45 minutes"
2656,AS55293,AS55293 A2HOSTING,- US,39,2'333,"9 days, 4 hours, 59 minutes"
2657,AS262832,AS262832 Infotechnet Informatica e Assistenci ... ,- BR,0,9,"9 days, 5 hours, 12 minutes"
2658,AS44128,AS44128 INTERNET-PRO-AS,- RU,0,55,"9 days, 5 hours, 20 minutes"
2659,AS38700,AS38700 SMILESERV-AS-KR SMILESERV,- KR,0,32,"9 days, 5 hours, 30 minutes"
2660,AS9002,AS9002 RETN-AS,- RU,0,37,"9 days, 5 hours, 47 minutes"
2661,AS36351,AS36351 SOFTLAYER,- US,1,458,"9 days, 6 hours, 4 minutes"
2662,AS64464,AS64464 BG-EGT,- BG,0,13,"9 days, 6 hours, 11 minutes"
2663,AS262659,AS262659 ULTRAWAVE TELECOM,- BR,0,1,"9 days, 6 hours, 20 minutes"
2664,AS200185,AS200185 XANDMAIL-ASN,- DE,0,242,"9 days, 6 hours, 23 minutes"
2665,AS39756,AS39756 ROHOSTWAY-AS,- GB,0,21,"9 days, 6 hours, 38 minutes"
2666,AS23923,AS23923 AGNI-AS Agni Systems Limited,- BD,10,3,"9 days, 6 hours, 39 minutes"
2667,AS202269,AS202269 BITCOMMAND,- DE,0,50,"9 days, 6 hours, 42 minutes"
2668,AS32875,AS32875 VIRP,- US,9,438,"9 days, 6 hours, 42 minutes"
2669,AS9443,AS9443 VOCUS-RETAIL-AU Vocus Retail,- AU,2,28,"9 days, 7 hours, 15 minutes"
2670,AS3320,AS3320 DTAG Internet service provider opera ... ,- DE,0,29,"9 days, 7 hours, 26 minutes"
2671,AS61694,AS61694 SP2TELECOM LTDA ME,- BR,0,1,"9 days, 7 hours, 49 minutes"
2672,AS31034,AS31034 ARUBA-ASN,- IT,10,2'021,"9 days, 8 hours, 40 minutes"
2673,AS5408,AS5408 GR-NET http://www.grnet.gr,- GR,0,2,"9 days, 8 hours, 43 minutes"
2674,AS131427,AS131427 AOHOAVIET-VN-AS AOHOAVIET-,- VN,0,5,"9 days, 10 hours, 12 minutes"
2675,AS2715,AS2715 Fundacao Carlos Chagas Filho de Ampa ... ,- BR,0,8,"9 days, 11 hours, 7 minutes"
2676,AS44894,AS44894 UCMA-AS,- UA,1,3,"9 days, 11 hours, 11 minutes"
2677,AS49693,AS49693 BEST-HOSTER,- RU,0,76,"9 days, 11 hours, 17 minutes"
2678,AS31815,AS31815 MEDIATEMPLE,- US,3,165,"9 days, 11 hours, 26 minutes"
2679,AS3132,AS3132 Red Cientifica Peruana,- PE,3,85,"9 days, 11 hours, 37 minutes"
2680,AS24940,AS24940 HETZNER-AS,- DE,39,3'959,"9 days, 12 hours, 14 minutes"
2681,AS49632,AS49632 DATATELEKOM,- TR,0,3,"9 days, 12 hours, 19 minutes"
2682,AS263373,AS263373 GigaNet Telecom,- BR,0,1,"9 days, 12 hours, 43 minutes"
2683,AS174,AS174 COGENT-174,- US,2,300,"9 days, 12 hours, 55 minutes"
2684,AS21769,AS21769 AS-COLOAM,- US,0,8,"9 days, 13 hours, 29 minutes"
2685,AS24806,"AS24806 INTERNET-CZ Ktis 2, 384 03 Ktis",- CZ,0,199,"9 days, 13 hours, 53 minutes"
2686,AS14708,AS14708 WebHost Chile S.A.,- CL,0,1,"9 days, 13 hours, 58 minutes"
2687,AS27699,AS27699 TELEFONICA BRASIL S.A,- BR,3,660,"9 days, 14 hours, 3 minutes"
2688,AS197071,AS197071 ACTIVE-SERVERS active-servers.com,- DE,0,98,"9 days, 14 hours, 26 minutes"
2689,AS132879,AS132879 RMU-AS-AP Rajabhat Mahasarakham Univ ... ,- TH,1,3,"9 days, 14 hours, 51 minutes"
2690,AS8670,AS8670 UTIC_AUTONOMUS_SYSTEM,- BA,0,1,"9 days, 14 hours, 59 minutes"
2691,AS207326,AS207326 HOSTLAB,- TR,2,5,"9 days, 14 hours, 59 minutes"
2692,AS136759,AS136759 COSMOPOLITAN1-AS-AP Cosmopolitan Com ... ,- BD,0,1,"9 days, 16 hours, 17 minutes"
2693,AS133982,AS133982 EXCITEL-AS-IN Excitel Broadband Priv ... ,- IN,0,2,"9 days, 17 hours, 3 minutes"
2694,AS20030,AS20030 MCCLI-ARTELCO,- US,0,1,"9 days, 17 hours, 28 minutes"
2695,AS34665,AS34665 PINDC-AS,- RU,0,188,"9 days, 18 hours, 11 minutes"
2696,AS131269,AS131269 BEAMTELE-AS-AP ACTFIBERNET Pvt Ltd,- IN,0,1,"9 days, 18 hours, 30 minutes"
2697,AS53101,AS53101 SIANET Datacenter e Provedores Ltda- ... ,- BR,0,2,"9 days, 18 hours, 56 minutes"
2698,AS48832,AS48832 ZAIN-,- JO,0,1,"9 days, 19 hours, 8 minutes"
2699,AS55899,"AS55899 SIG LEON TECHNOLOGY, Inc.",- JP,0,3,"9 days, 19 hours, 9 minutes"
2700,AS51167,AS51167 CONTABO,- DE,8,1'838,"9 days, 19 hours, 15 minutes"
2701,AS63018,AS63018 DEDICATED,- US,0,122,"9 days, 19 hours, 17 minutes"
2702,AS397423,AS397423 TIER-NET,- US,0,150,"9 days, 19 hours, 37 minutes"
2703,AS49472,AS49472 EASTERA-AS,- TJ,0,2,"9 days, 19 hours, 47 minutes"
2704,AS16735,AS16735 ALGAR TELECOM S/A,- BR,0,19,"9 days, 19 hours, 53 minutes"
2705,AS12676,AS12676 NCORE-AS Hochstadenstr. 5,- DE,0,2,"9 days, 19 hours, 58 minutes"
2706,AS2860,AS2860 NOS_COMUNICACOES,- PT,0,12,"9 days, 20 hours, 12 minutes"
2707,AS37560,AS37560 CYBERDYNE,- SE,0,34,"9 days, 20 hours, 16 minutes"
2708,AS34920,AS34920 SIMPLY-ROMFORD,- GB,0,23,"9 days, 20 hours, 25 minutes"
2709,AS14618,AS14618 AMAZON-AES,- US,14,1'041,"9 days, 20 hours, 26 minutes"
2710,AS37218,AS37218 University-of-Dodoma,- TZ,0,7,"9 days, 20 hours, 29 minutes"
2711,AS46028,"AS46028 PACNET-AS-ID Transkon Jaya, PT",- ID,0,7,"9 days, 20 hours, 31 minutes"
2712,AS136160,AS136160 BSYNTCL-AS-AP Beijing Shijihulian Yu ... ,- CN,0,5,"9 days, 20 hours, 49 minutes"
2713,AS42864,AS42864 GIGANET-HU GigaNet Internet Service ... ,- HU,72,2'586,"9 days, 21 hours, 4 minutes"
2714,AS52618,AS52618 Nathalia Tintori Minetto ME,- BR,0,1,"9 days, 21 hours, 5 minutes"
2715,AS209711,AS209711 MUVHOST,- TR,0,19,"9 days, 21 hours, 18 minutes"
2716,AS3255,AS3255 UARNET-AS UARNet,- UA,0,13,"9 days, 21 hours, 31 minutes"
2717,AS61797,AS61797 CARANGOLA TELECOMUNICACOES EIRELI,- BR,0,7,"9 days, 23 hours, 7 minutes"
2718,AS265299,AS265299 ESPARTA TELECOMUNICACOES LTDA,- BR,0,1,"9 days, 23 hours, 18 minutes"
2719,AS8447,AS8447 TELEKOM-AT A1 Telekom Austria AG,- AT,0,24,"9 days, 23 hours, 39 minutes"
2720,AS197726,AS197726 UKRNAMES-AS,- UA,1,26,"10 days, 0 hours, 4 minutes"
2721,AS39655,AS39655 NRP-NETWORK-LLC,- US,0,28,"10 days, 0 hours, 4 minutes"
2722,AS41828,AS41828 TELEMACH-HOSTING,- SI,0,37,"10 days, 0 hours, 12 minutes"
2723,AS8542,AS8542 BKK-DIGITEK-AS8542 Norway,- NO,0,1,"10 days, 0 hours, 51 minutes"
2724,AS8426,AS8426 CLARANET-AS ClaraNET LTD,- PT,0,179,"10 days, 1 hours, 0 minutes"
2725,AS43987,AS43987 STCS-AS,- SA,0,7,"10 days, 1 hours, 6 minutes"
2726,AS23884,AS23884 PROENNET-AS Proen Corp Public Compan ... ,- TH,12,38,"10 days, 1 hours, 18 minutes"
2727,AS135918,AS135918 DVS-AS-VN VIET DIGITAL TECHNOLOGY LI ... ,- VN,0,8,"10 days, 1 hours, 45 minutes"
2728,AS38496,AS38496 CNI-AS-ID PT Cyber Network Indonesia ... ,- ID,0,2,"10 days, 1 hours, 58 minutes"
2729,AS268863,AS268863 M & G TELECON LTDA,- BR,0,1,"10 days, 2 hours, 37 minutes"
2730,AS33922,AS33922 NTT-LT-AS,- LT,0,1,"10 days, 2 hours, 55 minutes"
2731,AS200436,AS200436 AYRIK,- IR,0,250,"10 days, 3 hours, 7 minutes"
2732,AS23352,AS23352 SERVERCENTRAL,- US,3,1'042,"10 days, 3 hours, 15 minutes"
2733,AS20845,AS20845 DIGICABLE,- HU,3,30,"10 days, 3 hours, 25 minutes"
2734,AS16509,AS16509 AMAZON-02,- US,22,3'039,"10 days, 4 hours, 1 minutes"
2735,AS31252,AS31252 STARNET-AS,- MD,2,10,"10 days, 5 hours, 11 minutes"
2736,AS16232,AS16232 ASN-TIM Service Provider,- IT,0,11,"10 days, 5 hours, 34 minutes"
2737,AS1759,AS1759 TSF-IP-CORE Telia Finland Oyj,- FI,0,13,"10 days, 5 hours, 55 minutes"
2738,AS204490,AS204490 ASKONTEL,- RU,4,95,"10 days, 5 hours, 57 minutes"
2739,AS206698,AS206698 AMPLICA,- MD,0,7,"10 days, 7 hours, 1 minutes"
2740,AS15377,AS15377 FREGAT,- UA,0,2,"10 days, 7 hours, 2 minutes"
2741,AS17816,AS17816 CHINA169-GZ China Unicom IP network ... ,- CN,9,874,"10 days, 7 hours, 23 minutes"
2742,AS20928,AS20928 NOOR-AS,- EG,0,15,"10 days, 7 hours, 28 minutes"
2743,AS27651,AS27651 ENTEL CHILE S.A.,- CL,0,2,"10 days, 7 hours, 38 minutes"
2744,AS59157,AS59157 IDNIC-STKS-AS-ID Sekolah Tinggi Kese ... ,- ID,0,2,"10 days, 7 hours, 41 minutes"
2745,AS45922,AS45922 WFSYSTEMS-AS-AP WORKFLOW SYSTEMS,- AU,0,2,"10 days, 7 hours, 42 minutes"
2746,AS133120,AS133120 HNPL-AS-AP Hosted Network Pty. Ltd.,- AU,0,3,"10 days, 8 hours, 7 minutes"
2747,AS34865,AS34865 SSHC,- IR,0,2,"10 days, 8 hours, 7 minutes"
2748,AS137877,AS137877 LIGHTCLOUD-AS-AP LIGHT CLOUD (HK) LI ... ,- HK,0,1,"10 days, 8 hours, 28 minutes"
2749,AS50941,AS50941 VARGONEN,- TR,0,16,"10 days, 8 hours, 30 minutes"
2750,AS31027,AS31027 GLOBALCONNECT-AS,- DK,0,3,"10 days, 8 hours, 32 minutes"
2751,AS64050,AS64050 BCPL-SG BGPNET Global ASN,- SG,0,26,"10 days, 8 hours, 40 minutes"
2752,AS20738,AS20738 GD-EMEA-DC-LD5,- GB,17,181,"10 days, 8 hours, 44 minutes"
2753,AS9370,AS9370 SAKURA-B SAKURA Internet Inc.,- JP,0,276,"10 days, 9 hours, 4 minutes"
2754,AS202940,AS202940 ITCNG ITC Internet Service Provider,- IL,0,4,"10 days, 9 hours, 10 minutes"
2755,AS46231,AS46231 WATCHCOMM-IN,- US,0,1,"10 days, 9 hours, 22 minutes"
2756,AS61173,AS61173 GWSN-AS,- IR,0,27,"10 days, 9 hours, 36 minutes"
2757,AS7247,AS7247 MOJO,- US,0,1,"10 days, 9 hours, 50 minutes"
2758,AS33480,AS33480 WEBWERKSAS1,- US,0,25,"10 days, 10 hours, 0 minutes"
2759,AS39704,AS39704 CJ2-AS,- NL,0,36,"10 days, 10 hours, 1 minutes"
2760,AS196645,AS196645 HOSTPRO-AS,- UA,0,234,"10 days, 10 hours, 4 minutes"
2761,AS12924,AS12924 VIAES-AS Sevilla,- ES,0,2,"10 days, 10 hours, 9 minutes"
2762,AS197328,AS197328 INETLTD,- TR,0,37,"10 days, 10 hours, 15 minutes"
2763,AS328110,AS328110 Garanntor-Hosting-AS,- NG,0,69,"10 days, 10 hours, 25 minutes"
2764,AS266331,AS266331 Global Net Informatica Ltda,- BR,0,1,"10 days, 10 hours, 27 minutes"
2765,AS52813,AS52813 Mosaico Telecom & Clinitec,- BR,0,1,"10 days, 10 hours, 40 minutes"
2766,AS24138,AS24138 CTTNET China TieTong Telecommunicati ... ,- CN,0,1,"10 days, 11 hours, 35 minutes"
2767,AS17762,AS17762 HTIL-TTML-IN-AP Tata Teleservices Ma ... ,- IN,0,4,"10 days, 11 hours, 35 minutes"
2768,AS49821,AS49821 BAZA-AS,- RU,0,3,"10 days, 11 hours, 37 minutes"
2769,AS59142,AS59142 IDNIC-BATAMKOTA-AS-ID Pemerintah Kot ... ,- ID,0,1,"10 days, 12 hours, 5 minutes"
2770,AS137117,AS137117 AIRWAVES-AS-IN AIRWAVES INTERNET,- IN,0,2,"10 days, 12 hours, 32 minutes"
2771,AS48505,AS48505 KYLOS-AS,- PL,0,30,"10 days, 13 hours, 3 minutes"
2772,AS5466,AS5466 EIRCOM Internet House,- IE,0,1,"10 days, 13 hours, 31 minutes"
2773,AS8767,AS8767 MNET-AS Germany,- DE,0,60,"10 days, 13 hours, 49 minutes"
2774,AS16010,AS16010 MAGTICOMAS Caucasus-Online,- GE,1,18,"10 days, 14 hours, 51 minutes"
2775,AS198203,AS198203 ASN-ROUTELABEL,- US,0,210,"10 days, 15 hours, 3 minutes"
2776,AS2857,AS2857 RLP-NET,- DE,0,2,"10 days, 15 hours, 49 minutes"
2777,AS18024,AS18024 BTTELECOM-AS-AP Bhutan Telecom Ltd,- BT,0,2,"10 days, 16 hours, 7 minutes"
2778,AS28349,AS28349 TVC TUPA EIRELI,- BR,0,6,"10 days, 16 hours, 12 minutes"
2779,AS4787,AS4787 ASN-CBN PT Cyberindo Aditama,- ID,0,3,"10 days, 16 hours, 29 minutes"
2780,AS206281,AS206281 AS-ZXCS,- NL,4,202,"10 days, 16 hours, 30 minutes"
2781,AS26658,AS26658 HENGTONG-IDC-LLC,- HK,0,24,"10 days, 16 hours, 34 minutes"
2782,AS209782,AS209782 DPMOBINIDC,- IR,0,4,"10 days, 17 hours, 8 minutes"
2783,AS6568,AS6568 Entel S.A. - EntelNet,- BO,0,4,"10 days, 17 hours, 29 minutes"
2784,AS396365,AS396365 DFI,- US,0,59,"10 days, 18 hours, 2 minutes"
2785,AS46047,AS46047 POLSRI-AS-ID Politeknik Negeri Sriwi ... ,- ID,0,1,"10 days, 18 hours, 4 minutes"
2786,AS47377,AS47377 ORANGE_BELGIUM_SA KPN Belgium Busine ... ,- BE,0,1,"10 days, 18 hours, 7 minutes"
2787,AS28099,AS28099 iHosting Servicios Internet Ltda.,- CL,0,2,"10 days, 18 hours, 22 minutes"
2788,AS13316,AS13316 SES Sistemas Electronicos S.A.,- AR,0,3,"10 days, 18 hours, 55 minutes"
2789,AS138293,AS138293 SPACETRA-AS-IN Spacetrade Internet P ... ,- IN,0,3,"10 days, 18 hours, 57 minutes"
2790,AS35434,AS35434 PIRXNET-AS,- PL,0,1,"10 days, 19 hours, 53 minutes"
2791,AS8075,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK,- SG,34,1'679,"10 days, 20 hours, 2 minutes"
2792,AS29169,AS29169 GANDI-AS Domain name registrar - htt ... ,- LU,0,60,"10 days, 20 hours, 15 minutes"
2793,AS4788,"AS4788 TMNET-AS-AP TM Net, Internet Service ... ",- MY,1,51,"10 days, 20 hours, 25 minutes"
2794,AS203318,AS203318 ASBIZWAY,- NL,0,2,"10 days, 20 hours, 30 minutes"
2795,AS15169,AS15169 GOOGLE,- US,287,12'159,"10 days, 20 hours, 41 minutes"
2796,AS15673,AS15673 TELESETI-PLUS-AS,- RU,0,1,"10 days, 21 hours, 35 minutes"
2797,AS328037,AS328037 Elitehost,- ZA,0,12,"10 days, 21 hours, 50 minutes"
2798,AS208555,AS208555 MOBINHOST MobinInfrastructure,- IR,0,2,"10 days, 22 hours, 3 minutes"
2799,AS35539,"AS35539 INFOLINK-T-AS Moscow, Russia",- RU,0,1,"10 days, 22 hours, 14 minutes"
2800,AS11232,AS11232 MIDCO-NET,- US,0,5,"10 days, 22 hours, 27 minutes"
2801,AS59441,AS59441 HOSTIRAN-NETWORK,- IR,0,58,"10 days, 22 hours, 27 minutes"
2802,AS12703,AS12703 PULSANT-AS,- GB,0,67,"10 days, 22 hours, 54 minutes"
2803,AS50673,AS50673 SERVERIUS-AS,- NL,6,798,"11 days, 0 hours, 0 minutes"
2804,AS28306,AS28306 Britis Telecom LTDA,- BR,0,1,"11 days, 0 hours, 26 minutes"
2805,AS264294,AS264294 Itech Telecom,- BR,0,1,"11 days, 0 hours, 36 minutes"
2806,AS50543,AS50543 SARATOV-AS,- RU,0,1,"11 days, 0 hours, 53 minutes"
2807,AS58923,AS58923 INTERCLOUDLTD-AS-AP InterCloud ltd,- BD,0,1,"11 days, 1 hours, 0 minutes"
2808,AS38182,AS38182 EXTREMEBB-AS-MY Extreme Broadband - ... ,- MY,0,7,"11 days, 1 hours, 17 minutes"
2809,AS41750,AS41750 AS-MEGALINE-,- KG,0,1,"11 days, 1 hours, 24 minutes"
2810,AS24218,AS24218 GTC-MY-PIP-AS Global Transit Communi ... ,- MY,0,4,"11 days, 1 hours, 48 minutes"
2811,AS63838,AS63838 CT-HUNAN-HENGYANG-IDC Hengyang,- CN,0,4,"11 days, 2 hours, 0 minutes"
2812,AS37705,AS37705 TOPNET,- TN,2,21,"11 days, 2 hours, 7 minutes"
2813,AS28762,"AS28762 AWAX-AS Moscow, Russia",- RU,0,15,"11 days, 2 hours, 7 minutes"
2814,AS49493,AS49493 SVT-AS C/ Joc de la Bola 18,- ES,0,5,"11 days, 2 hours, 30 minutes"
2815,AS19024,AS19024 INTERNAP-BLK5,- US,0,1,"11 days, 2 hours, 41 minutes"
2816,AS25490,AS25490 STC-AS,- RU,0,12,"11 days, 2 hours, 52 minutes"
2817,AS7765,AS7765 KOUMBIT,- CA,0,2,"11 days, 2 hours, 53 minutes"
2818,AS63949,"AS63949 LINODE-AP Linode, LLC",- SG,6,1'066,"11 days, 2 hours, 55 minutes"
2819,AS57673,AS57673 HOSTCLEAN-SRL,- RO,0,992,"11 days, 2 hours, 58 minutes"
2820,AS393960,AS393960 HOST4GEEKS-LLC,- US,12,64,"11 days, 3 hours, 25 minutes"
2821,AS55660,AS55660 MWN-AS-ID PT Master Web Network,- ID,0,133,"11 days, 4 hours, 2 minutes"
2822,AS21127,"AS21127 ZSTTKAS Novosibirsk, Russia",- RU,1,1,"11 days, 4 hours, 12 minutes"
2823,AS16276,AS16276 OVH,- FR,4,12'991,"11 days, 4 hours, 34 minutes"
2824,AS134548,AS134548 DXTL-HK DXTL Tseung Kwan O Service,- US,2,42,"11 days, 4 hours, 43 minutes"
2825,AS135360,AS135360 ARGONDATANETWORK-AS-AP Argon Data Ne ... ,- SG,0,8,"11 days, 5 hours, 23 minutes"
2826,AS59684,AS59684 ASHOSTER,- KG,0,5,"11 days, 6 hours, 17 minutes"
2827,AS6661,AS6661 EPT-LU Entreprise des P. et T. Luxem ... ,- LU,0,1,"11 days, 6 hours, 27 minutes"
2828,AS3269,AS3269 ASN-IBSNAZ,- IT,13,345,"11 days, 6 hours, 45 minutes"
2829,AS8374,AS8374 PLUSNET Plus network operator in Pol ... ,- PL,0,2,"11 days, 6 hours, 47 minutes"
2830,AS15600,AS15600 FINECOM Quickline AG,- CH,0,5,"11 days, 7 hours, 23 minutes"
2831,AS57043,AS57043 HOSTKEY-AS,- NL,0,69,"11 days, 7 hours, 38 minutes"
2832,AS56042,AS56042 CMNET-SHANXI-AP China Mobile communi ... ,- CN,1,8,"11 days, 7 hours, 44 minutes"
2833,AS64043,AS64043 EUROTELBD-ONLINE-LTD-BD S.M. ZAKIR H ... ,- BD,0,2,"11 days, 7 hours, 49 minutes"
2834,AS42846,AS42846 GUZELHOSTING GNET INTERNET TELEKOMUN ... ,- TR,0,14,"11 days, 8 hours, 16 minutes"
2835,AS201857,AS201857 LIVEDNS,- IL,0,4,"11 days, 8 hours, 26 minutes"
2836,AS40034,AS40034 CONFLUENCE-NETWORK-INC,- VG,0,287,"11 days, 8 hours, 30 minutes"
2837,AS16625,AS16625 AKAMAI-AS,- None,13,23,"11 days, 8 hours, 49 minutes"
2838,AS199608,AS199608 BIRBIR,- TR,0,13,"11 days, 8 hours, 49 minutes"
2839,AS397814,AS397814 GEORGINA-01,- CA,0,8,"11 days, 8 hours, 51 minutes"
2840,AS135386,AS135386 LTG-AS-AP LinkChina Telecom Global L ... ,- HK,3,16,"11 days, 9 hours, 43 minutes"
2841,AS34779,"AS34779 T-2-AS AS set propagated by T-2, d.o ... ",- SI,0,14,"11 days, 10 hours, 12 minutes"
2842,AS58291,AS58291 COLOCENTER,- NL,0,2,"11 days, 10 hours, 22 minutes"
2843,AS38553,AS38553 DCTECHDVO-AS-AP Internet Service Pro ... ,- PH,0,9,"11 days, 10 hours, 36 minutes"
2844,AS203226,"AS203226 IHCRU Internet-Hosting Ltd, Moscow, ... ",- RU,0,102,"11 days, 10 hours, 58 minutes"
2845,AS63765,AS63765 ASVTECH-AS-VN Ligh technology viet j ... ,- VN,0,23,"11 days, 11 hours, 42 minutes"
2846,AS132937,AS132937 DIADEM-AS Diadem Technologies Pvt. L ... ,- IN,0,8,"11 days, 11 hours, 49 minutes"
2847,AS48896,"AS48896 DHOSTING-AS Warsaw, Poland",- PL,1,58,"11 days, 12 hours, 45 minutes"
2848,AS12430,AS12430 VODAFONE_ES,- ES,4,39,"11 days, 13 hours, 19 minutes"
2849,AS44388,"AS44388 TOPHOST-MD-AS R.Moldova, Chisinau, P ... ",- MD,0,13,"11 days, 13 hours, 57 minutes"
2850,AS136246,AS136246 TOMATTOSTL-AS-AP Tomattos Technologi ... ,- BD,2,8,"11 days, 14 hours, 12 minutes"
2851,AS49635,AS49635 CLOUDING,- ES,0,11,"11 days, 15 hours, 39 minutes"
2852,AS23470,AS23470 RELIABLESITE,- US,0,294,"11 days, 16 hours, 0 minutes"
2853,AS327979,AS327979 DIAMATRIX,- ZA,3,15,"11 days, 16 hours, 5 minutes"
2854,AS48212,AS48212 MKS-CHITA-AS,- RU,0,5,"11 days, 17 hours, 20 minutes"
2855,AS6921,AS6921 ARACHNITEC,- US,0,7,"11 days, 17 hours, 38 minutes"
2856,AS199383,AS199383 CMRP-SELFSERVEUR,- FR,0,2,"11 days, 17 hours, 38 minutes"
2857,AS25304,AS25304 UNITBV,- RO,0,1,"11 days, 18 hours, 5 minutes"
2858,AS23404,AS23404 RITTERNET,- US,1,3,"11 days, 18 hours, 14 minutes"
2859,AS7545,AS7545 TPG-INTERNET-AP TPG Telecom Limited,- AU,0,101,"11 days, 18 hours, 18 minutes"
2860,AS56740,AS56740 DATAHATA-AS,- BY,0,82,"11 days, 18 hours, 18 minutes"
2861,AS207636,AS207636 ALEXHOST_SRL,- RU,0,3,"11 days, 18 hours, 31 minutes"
2862,AS61138,AS61138 ZAPPIE-HOST-AS Zappie Host,- NZ,0,58,"11 days, 18 hours, 37 minutes"
2863,AS53038,AS53038 IDC19 - WDI SOLUCOES EM TEC INFORMAC ... ,- BR,0,9,"11 days, 18 hours, 43 minutes"
2864,AS9534,AS9534 MAXIS-AS1-AP Binariang Berhad,- MY,1,36,"11 days, 19 hours, 2 minutes"
2865,AS264258,AS264258 Embare Industria Alimenticia S/A,- BR,0,1,"11 days, 19 hours, 29 minutes"
2866,AS199860,AS199860 SDN-AS,- RU,0,13,"11 days, 19 hours, 58 minutes"
2867,AS21565,AS21565 AS21565,- US,0,6,"11 days, 20 hours, 10 minutes"
2868,AS8241,AS8241 RELLINE-AS,- RU,0,1,"11 days, 20 hours, 38 minutes"
2869,AS58641,AS58641 TRUNKOZ-IN Trunkoz Technologies Pvt ... ,- IN,0,38,"11 days, 21 hours, 21 minutes"
2870,AS17577,AS17577 GIGAPASS-AS-KR LG HelloVision Corp.,- KR,3,1,"11 days, 21 hours, 28 minutes"
2871,AS3549,AS3549 LVLT-3549,- US,1,29,"11 days, 22 hours, 39 minutes"
2872,AS36943,AS36943 Gridhost,- ZA,2,159,"11 days, 22 hours, 43 minutes"
2873,AS38478,AS38478 SUNNYVISION-AS-AP SunnyVision Limite ... ,- HK,0,17,"11 days, 22 hours, 46 minutes"
2874,AS47510,AS47510 CREXFEXPEX-RUSSIA,- RU,21,314,"11 days, 23 hours, 30 minutes"
2875,AS50599,AS50599 DATASPACE,- PL,0,16,"11 days, 23 hours, 55 minutes"
2876,AS201691,AS201691 WEIDE,- IR,0,3,"12 days, 0 hours, 10 minutes"
2877,AS8749,"AS8749 REDCOM-AS Redcom, Khabarovsk, Russia ... ",- RU,0,2,"12 days, 0 hours, 13 minutes"
2878,AS25086,AS25086 URALTC-AS,- RU,0,1,"12 days, 0 hours, 19 minutes"
2879,AS25369,AS25369 BANDWIDTH-AS,- GB,2,553,"12 days, 0 hours, 19 minutes"
2880,AS37100,AS37100 SEACOM-AS,- ZA,0,6,"12 days, 1 hours, 10 minutes"
2881,AS29649,AS29649 LIMES-AS,- PL,0,1,"12 days, 1 hours, 30 minutes"
2882,AS49349,AS49349 DOTSI,- UA,0,682,"12 days, 1 hours, 36 minutes"
2883,AS27988,AS27988 Servicios y Telecomunicaciones S.A.,- AR,0,1,"12 days, 1 hours, 50 minutes"
2884,AS40438,AS40438 CANHOST-INC,- CA,0,3,"12 days, 1 hours, 55 minutes"
2885,AS53525,AS53525 VCOMP,- CA,0,1,"12 days, 1 hours, 58 minutes"
